,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_year,composite_performance_score
9360,9360,DeAndre' Bembry,ATL,22.0,198.12,95.25432,Saint Joseph's,USA,2016,1,21,38,2.7,1.6,0.7,0.0,0.042,0.138,0.15,0.481,0.123,2016-17,2016,0.19522608836915736
9376,9376,Buddy Hield,SAC,23.0,193.04,97.068688,Oklahoma,Bahamas,2016,1,6,82,10.6,3.3,1.5,0.0,0.02,0.134,0.214,0.541,0.1009999999999999,2016-17,2016,0.3279474711740264
9405,9405,AJ Hammons,DAL,24.0,213.36,117.93392,Purdue,USA,2016,2,46,22,2.2,1.6,0.2,0.0,0.049,0.1989999999999999,0.1669999999999999,0.472,0.038,2016-17,2016,0.1875136872473602
9411,9411,Brice Johnson,LAC,23.0,208.28,104.32616,North Carolina,USA,2016,1,25,3,1.3,1.0,0.3,44.9,0.143,0.222,0.385,0.286,0.1669999999999999,2016-17,2016,0.3593127514324798
9416,9416,Brandon Ingram,LAL,19.0,205.74,86.18248,Duke,USA,2016,1,2,79,9.4,4.0,2.1,0.0,0.0279999999999999,0.128,0.1689999999999999,0.474,0.105,2016-17,2016,0.3115137540916672
9429,9429,Ben Bentil,DAL,22.0,205.74,106.59412,Providence,Ghana,2016,2,51,3,0.0,0.7,0.0,0.0,0.0,0.25,0.184,0.0,0.0,2016-17,2016,0.08863854024900449
9443,9443,Jaylen Brown,BOS,20.0,200.66,102.0582,California,USA,2016,1,3,78,6.6,2.8,0.8,0.0,0.038,0.146,0.183,0.539,0.077,2016-17,2016,0.2649244481681334
9460,9460,Jamal Murray,DEN,20.0,193.04,93.893544,Kentucky,Canada,2016,1,7,82,9.9,2.6,2.1,1.0,0.026,0.104,0.216,0.518,0.142,2016-17,2016,0.32516087290929613
9462,9462,Jakob Poeltl,TOR,21.0,213.36,104.32616,Utah,Austria,2016,1,9,54,3.1,3.1,0.2,0.3,0.1369999999999999,0.1689999999999999,0.121,0.589,0.03,2016-17,2016,0.21432734085208802
9463,9463,Jake Layman,POR,23.0,205.74,95.25432,Maryland,USA,2016,2,47,35,2.2,0.7,0.3,0.0,0.025,0.072,0.191,0.4039999999999999,0.072,2016-17,2016,0.17654782463600027
9488,9488,Joel Bolomboy,UTA,23.0,205.74,106.59412,Weber State,Ukraine,2016,2,52,12,1.8,1.4,0.2,11.3,0.083,0.255,0.18,0.59,0.065,2016-17,2016,0.23620790478302642
9524,9524,Domantas Sabonis,OKC,21.0,210.82,108.86208,Gonzaga,Lithuania,2016,1,11,81,5.9,3.6,1.0,0.2,0.032,0.1639999999999999,0.158,0.469,0.073,2016-17,2016,0.2540402232465032
9528,9528,Diamond Stone,LAC,20.0,210.82,115.66596,Maryland,USA,2016,2,40,7,1.4,0.9,0.0,0.0,0.037,0.2,0.324,0.3389999999999999,0.0,2016-17,2016,0.21445310451018396
9529,9529,Deyonta Davis,MEM,20.0,208.28,108.86208,Michigan State,USA,2016,2,31,36,1.6,1.7,0.1,0.0,0.088,0.185,0.119,0.528,0.015,2016-17,2016,0.1708572733193323
9535,9535,Isaiah Whitehead,BKN,22.0,193.04,96.615096,Seton Hall,USA,2016,2,42,73,7.4,2.5,2.6,0.0,0.021,0.093,0.183,0.487,0.173,2016-17,2016,0.2943957412658444
9544,9544,Henry Ellenson,DET,20.0,210.82,111.13004,Marquette,USA,2016,1,18,19,3.2,2.2,0.4,0.0,0.0559999999999999,0.2339999999999999,0.248,0.444,0.074,2016-17,2016,0.23734371669815432
9558,9558,Georges Niang,IND,24.0,203.2,104.32616,Iowa State,USA,2016,2,50,23,0.9,0.7,0.2,0.0,0.021,0.1689999999999999,0.1889999999999999,0.285,0.074,2016-17,2016,0.1458226854451303
9571,9571,Markelle Fultz,PHI,20.0,193.04,90.7184,Washington,USA,2017,1,1,14,7.1,3.1,3.8,4.8,0.039,0.105,0.218,0.416,0.294,2017-18,2017,0.34150372653763045
9585,9585,Malik Monk,CHA,20.0,190.5,90.7184,Kentucky,USA,2017,1,11,63,6.7,1.0,1.4,0.0,0.008,0.069,0.241,0.477,0.178,2017-18,2017,0.26761004016004025
9612,9612,Monte Morris,DEN,23.0,190.5,79.3786,Iowa State,USA,2017,2,51,3,3.3,0.7,2.3,0.0,0.0,0.08,0.136,0.727,0.368,2017-18,2017,0.2515404279400361
9639,9639,Kadeem Allen,BOS,25.0,190.5,90.7184,Arizona,USA,2017,2,53,18,1.1,0.6,0.7,0.0,0.034,0.067,0.132,0.366,0.1669999999999999,2017-18,2017,0.14414710167440087
9643,9643,Justin Jackson,SAC,23.0,203.2,95.25432,North Carolina,USA,2017,1,15,68,6.7,2.8,1.1,0.0,0.018,0.109,0.139,0.521,0.071,2017-18,2017,0.24998645889869145
9653,9653,Josh Jackson,PHX,21.0,203.2,90.7184,Kansas,USA,2017,1,4,77,13.1,4.6,1.5,0.0,0.044,0.123,0.253,0.48,0.105,2017-18,2017,0.3710396242646042
9655,9655,Josh Hart,LAL,23.0,195.58,97.52228,Villanova,USA,2017,1,30,63,7.9,4.2,1.3,0.0,0.0279999999999999,0.143,0.133,0.596,0.076,2017-18,2017,0.29129843080419504
9656,9656,OG Anunoby,TOR,20.0,203.2,106.59412,Indiana,United Kingdom,2017,1,23,74,5.9,2.5,0.7,10.0,0.03,0.09,0.121,0.5870000000000001,0.049,2017-18,2017,0.26150043847957966
9657,9657,Justin Patton,MIN,21.0,213.36,107.047712,Creighton,USA,2017,1,16,1,2.0,0.0,0.0,30.0,0.0,0.0,0.2,0.5,0.0,2017-18,2017,0.2585808541716186
9662,9662,Luke Kennard,DET,22.0,195.58,90.7184,Duke,USA,2017,1,12,73,7.6,2.4,1.7,3.9,0.0139999999999999,0.104,0.1689999999999999,0.56,0.127,2017-18,2017,0.2922280432619346
9669,9669,Lonzo Ball,LAL,20.0,198.12,86.18248,UCLA,USA,2017,1,2,52,10.2,6.9,7.2,0.0,0.036,0.153,0.1689999999999999,0.444,0.288,2017-18,2017,0.4555141498894309
9672,9672,Lauri Markkanen,CHI,21.0,213.36,104.32616,Arizona,Finland,2017,1,7,68,15.2,7.5,1.2,0.0,0.037,0.217,0.215,0.552,0.064,2017-18,2017,0.41552252433410386
9683,9683,Kyle Kuzma,LAL,22.0,205.74,99.79024,Utah,USA,2017,1,27,77,16.1,6.3,1.8,0.0,0.035,0.154,0.2189999999999999,0.5489999999999999,0.091,2017-18,2017,0.41839084438575574
9693,9693,Wes Iwundu,ORL,23.0,200.66,88.45044,Kansas State,USA,2017,2,33,62,3.7,2.2,0.9,0.0,0.033,0.1,0.114,0.48,0.084,2017-18,2017,0.19915690642385195
9709,9709,Tyler Dorsey,ATL,22.0,195.58,83.007336,Oregon,USA,2017,2,41,56,7.2,2.3,1.4,0.0,0.016,0.1119999999999999,0.193,0.494,0.128,2017-18,2017,0.2714607769329273
9710,9710,Tony Bradley,UTA,20.0,208.28,112.490816,North Carolina,USA,2017,1,28,9,0.9,1.2,0.1,0.0,0.105,0.25,0.158,0.337,0.0559999999999999,2017-18,2017,0.1456808983940005
9719,9719,Thomas Bryant,LAL,20.0,208.28,112.490816,Indiana,USA,2017,2,42,15,1.5,1.1,0.4,0.0,0.0409999999999999,0.1969999999999999,0.161,0.441,0.128,2017-18,2017,0.1721358275651336
9728,9728,Tyler Lydon,DEN,22.0,205.74,99.79024,Syracuse,USA,2017,1,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,2017,0.0
9731,9731,Zach Collins,POR,20.0,213.36,104.32616,Gonzaga,USA,2017,1,10,66,4.4,3.3,0.8,1.3,0.044,0.163,0.153,0.475,0.07,2017-18,2017,0.23692926623939073
9762,9762,TJ Leaf,IND,21.0,208.28,104.32616,UCLA,USA,2017,1,18,53,2.9,1.5,0.2,0.0,0.0579999999999999,0.119,0.136,0.545,0.0279999999999999,2017-18,2017,0.18923058367150938
9800,9800,Sterling Brown,MIL,23.0,198.12,104.32616,Southern Methodist,USA,2017,2,46,54,4.0,2.6,0.5,0.0,0.035,0.147,0.135,0.503,0.049,2017-18,2017,0.21145486457876553
9806,9806,Sindarius Thornwell,LAC,23.0,195.58,97.52228,South Carolina,USA,2017,2,48,73,3.9,1.9,0.9,0.0,0.0279999999999999,0.086,0.118,0.519,0.081,2017-18,2017,0.2041964840825551
9814,9814,Semi Ojeleye,BOS,23.0,200.66,106.59412,Southern Methodist,USA,2017,2,37,73,2.7,2.2,0.3,0.0,0.031,0.106,0.088,0.473,0.026,2017-18,2017,0.16778034946438822
9829,9829,Edmond Sumner,IND,22.0,195.58,85.275296,Xavier,USA,2017,2,52,1,2.0,1.0,0.0,0.0,0.0,0.5,0.2,1.0,0.0,2017-18,2017,0.2705214063274953
9837,9837,Damyean Dotson,NYK,24.0,195.58,95.25432,Houston,USA,2017,2,44,44,4.1,1.9,0.7,0.0,0.018,0.142,0.1689999999999999,0.532,0.098,2017-18,2017,0.22548610013689996
9843,9843,D.J. Wilson,MIL,22.0,208.28,107.047712,Michigan,USA,2017,1,17,22,1.0,0.5,0.1,0.0,0.0289999999999999,0.157,0.127,0.622,0.075,2017-18,2017,0.16794713437480094
9869,9869,Derrick White,SAS,23.0,193.04,86.18248,Colorado,USA,2017,1,29,17,3.2,1.5,0.5,13.5,0.034,0.128,0.146,0.6459999999999999,0.098,2017-18,2017,0.25366126522271926
9875,9875,Dennis Smith Jr.,DAL,20.0,190.5,88.45044,North Carolina State,USA,2017,1,9,69,15.2,3.8,5.2,0.0,0.023,0.106,0.28,0.473,0.301,2017-18,2017,0.4594975804134298
9886,9886,De'Aaron Fox,SAC,20.0,190.5,79.3786,Kentucky,USA,2017,1,5,73,11.6,2.8,4.4,0.0,0.016,0.087,0.2269999999999999,0.478,0.24,2017-18,2017,0.38197121649878896
9887,9887,Davon Reed,PHX,23.0,198.12,95.25432,Miami,USA,2017,2,32,21,3.0,1.9,0.6,0.0,0.0069999999999999,0.149,0.158,0.3879999999999999,0.087,2017-18,2017,0.1884073194309861
9915,9915,Alec Peters,PHX,23.0,205.74,106.59412,Valparaiso,USA,2017,2,54,20,4.1,1.9,0.6,7.3,0.032,0.12,0.151,0.523,0.073,2017-18,2017,0.23391676865199273
9933,9933,Caleb Swanigan,POR,21.0,203.2,113.398,Purdue,USA,2017,1,26,27,2.3,2.0,0.5,0.0,0.075,0.207,0.1889999999999999,0.449,0.124,2017-18,2017,0.20567236581566625
9963,9963,Dillon Brooks,MEM,22.0,198.12,99.79024,Oregon,Canada,2017,2,45,82,11.0,3.1,1.6,0.0,0.021,0.092,0.184,0.531,0.092,2017-18,2017,0.3155713758098671
9968,9968,Jawun Evans,LAC,21.0,182.88,86.18248,Oklahoma State,USA,2017,2,39,48,4.8,1.8,2.1,2.1,0.011,0.092,0.17,0.421,0.177,2017-18,2017,0.24583076933485612
9972,9972,Jarrett Allen,BKN,20.0,210.82,106.140528,Texas,USA,2017,1,22,72,8.2,5.4,0.7,0.0,0.096,0.157,0.162,0.636,0.055,2017-18,2017,0.3168753058795062
9980,9980,Jayson Tatum,BOS,20.0,203.2,92.98636,Duke,USA,2017,1,3,80,13.9,5.0,1.6,6.9,0.021,0.138,0.192,0.586,0.081,2017-18,2017,0.3932810222718919
10001,10001,Jordan Bell,GSW,23.0,205.74,101.604608,Oregon,USA,2017,2,38,57,4.6,3.6,1.8,8.9,0.0819999999999999,0.162,0.134,0.6409999999999999,0.166,2017-18,2017,0.3008560987648065
10003,10003,Jonathan Isaac,ORL,20.0,208.28,95.25432,Florida State,USA,2017,1,6,27,5.4,3.7,0.7,0.0,0.0289999999999999,0.141,0.149,0.465,0.053,2017-18,2017,0.2408520745665248
10013,10013,John Collins,ATL,20.0,208.28,106.59412,Wake Forest,USA,2017,1,19,74,10.5,7.3,1.3,0.0,0.094,0.201,0.174,0.62,0.09,2017-18,2017,0.374481322156529
10032,10032,Jabari Bird,BOS,23.0,198.12,89.811216,California,USA,2017,2,56,13,3.0,1.5,0.6,6.6,0.055,0.105,0.141,0.615,0.099,2017-18,2017,0.22876397685706676
10037,10037,Frank Mason,SAC,24.0,180.34,86.18248,Kansas,USA,2017,2,34,52,7.9,2.5,2.8,0.0,0.03,0.107,0.226,0.48,0.233,2017-18,2017,0.31928472121197493
10057,10057,Dwayne Bacon,CHA,22.0,200.66,100.243832,Florida State,USA,2017,2,40,53,3.3,2.3,0.7,0.0,0.005,0.158,0.13,0.431,0.077,2017-18,2017,0.1928842685948744
10062,10062,Donovan Mitchell,UTA,21.0,190.5,97.52228,Louisville,USA,2017,1,13,79,20.5,3.7,3.7,6.8,0.02,0.093,0.283,0.541,0.1889999999999999,2017-18,2017,0.49572296000068966
10073,10073,Ivan Rabb,MEM,21.0,208.28,99.79024,"University of California, Berkeley",USA,2017,2,35,36,5.6,4.4,0.9,0.0,0.102,0.216,0.1669999999999999,0.599,0.095,2017-18,2017,0.28479255730804653
10081,10081,Ike Anigbogu,IND,19.0,208.28,118.841104,UCLA,USA,2017,2,47,11,1.2,0.8,0.0,0.0,0.152,0.138,0.179,0.5579999999999999,0.0,2017-18,2017,0.1838135087357241
10100,10100,Bam Adebayo,MIA,20.0,208.28,115.66596,Kentucky,USA,2017,1,14,69,6.9,5.5,1.5,0.0,0.086,0.1939999999999999,0.157,0.57,0.115,2017-18,2017,0.3126396740381819
10112,10112,George King,PHX,25.0,198.12,99.79024,University of Colorado Boulder,USA,2018,2,59,1,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2018-19,2018,0.014005602240896357
10120,10120,Grayson Allen,UTA,23.0,195.58,89.811216,Duke,USA,2018,1,21,38,5.6,0.6,0.7,0.0,0.0069999999999999,0.047,0.238,0.516,0.102,2018-19,2018,0.24497383143705612
10123,10123,Hamidou Diallo,OKC,20.0,195.58,89.811216,Kentucky,USA,2018,2,45,51,3.7,1.9,0.3,0.0,0.065,0.11,0.16,0.497,0.044,2018-19,2018,0.2052785949187634
10137,10137,Donte DiVincenzo,MIL,22.0,193.04,92.079176,Villanova,USA,2018,1,17,27,4.9,2.4,1.1,12.6,0.036,0.099,0.145,0.507,0.102,2018-19,2018,0.26575803006460114
10168,10168,Jarred Vanderbilt,DEN,20.0,205.74,97.068688,Kentucky,USA,2018,2,41,17,1.4,1.4,0.2,4.5,0.084,0.205,0.179,0.513,0.064,2018-19,2018,0.20266037968665582
10183,10183,Jerome Robinson,LAC,22.0,195.58,86.18248,Boston College,USA,2018,1,13,33,3.4,1.2,0.6,0.0,0.009,0.109,0.159,0.491,0.08,2018-19,2018,0.19800281152258262
10185,10185,Jevon Carter,MEM,23.0,187.96,88.904032,West Virginia,USA,2018,2,32,39,4.4,1.7,1.8,0.0,0.023,0.09,0.172,0.432,0.184,2018-19,2018,0.23252217931954275
10198,10198,Jaren Jackson Jr.,MEM,19.0,210.82,109.769264,Michigan State,USA,2018,1,4,58,13.8,4.7,1.1,0.0,0.049,0.132,0.231,0.591,0.074,2018-19,2018,0.37733393470636284
10217,10217,Jacob Evans,GSW,22.0,198.12,95.25432,Cincinnati,USA,2018,1,28,30,1.3,0.8,0.8,0.0,0.0289999999999999,0.084,0.134,0.374,0.15,2018-19,2018,0.152484724828621
10222,10222,Jalen Brunson,DAL,22.0,190.5,86.18248,Villanova,USA,2018,2,33,73,9.3,2.3,3.2,0.0,0.015,0.087,0.186,0.5489999999999999,0.223,2018-19,2018,0.3281151173860374
10254,10254,Bruce Brown,DET,22.0,195.58,91.625584,Miami,USA,2018,2,42,74,4.3,2.5,1.2,0.7,0.032,0.092,0.113,0.469,0.087,2018-19,2018,0.21336216585402237
10268,10268,Zhaire Smith,PHI,20.0,193.04,90.264808,Texas Tech,USA,2018,1,16,6,6.7,2.2,1.7,7.3,0.0279999999999999,0.087,0.166,0.5329999999999999,0.1009999999999999,2018-19,2018,0.2866396703085823
10270,10270,Aaron Holiday,IND,22.0,185.42,83.91452,UCLA,USA,2018,1,23,50,5.9,1.3,1.7,7.0,0.008,0.088,0.206,0.518,0.18,2018-19,2018,0.28234534742816725
10281,10281,Alize Johnson,IND,23.0,205.74,96.161504,Missouri State,USA,2018,2,50,14,0.9,1.4,0.1,0.0,0.051,0.192,0.1159999999999999,0.3329999999999999,0.018,2018-19,2018,0.12986059381431442
10300,10300,Chandler Hutchison,CHI,23.0,200.66,89.357624,Boise State,USA,2018,1,22,44,5.2,4.2,0.8,0.0,0.033,0.1669999999999999,0.121,0.507,0.055,2018-19,2018,0.2430268430597126
10306,10306,De'Anthony Melton,PHX,21.0,193.04,90.7184,USC,USA,2018,2,46,50,5.0,2.7,3.2,0.0,0.025,0.114,0.147,0.466,0.214,2018-19,2018,0.27351013968073123
10313,10313,Deandre Ayton,PHX,20.0,215.9,113.398,Arizona,Bahamas,2018,1,1,71,16.3,10.3,1.8,0.0,0.1009999999999999,0.24,0.21,0.608,0.094,2018-19,2018,0.48121750657113926
10327,10327,Devonte' Graham,CHA,24.0,187.96,83.91452,Kansas,USA,2018,2,34,46,4.7,1.4,2.6,0.0,0.013,0.078,0.166,0.4589999999999999,0.266,2018-19,2018,0.24817104447072139
10338,10338,Chimezie Metu,SAS,22.0,208.28,102.0582,USC,USA,2018,2,49,29,1.8,1.2,0.4,0.0,0.061,0.179,0.223,0.389,0.14,2018-19,2018,0.19408252285834052
10345,10345,Collin Sexton,CLE,20.0,187.96,86.18248,Alabama,USA,2018,1,8,82,16.7,2.9,3.0,0.0,0.021,0.072,0.247,0.52,0.154,2018-19,2018,0.40657746734940564
10380,10380,Shai Gilgeous-Alexander,LAC,20.0,198.12,82.10015200000001,Kentucky,Canada,2018,1,11,82,10.8,2.8,3.3,0.0,0.026,0.078,0.182,0.5539999999999999,0.179,2018-19,2018,0.3468336604691211
10381,10381,Shake Milton,PHI,22.0,198.12,93.893544,Southern Methodist,USA,2018,2,54,20,4.4,1.8,0.9,0.0,0.031,0.096,0.147,0.483,0.086,2018-19,2018,0.2131279468273355
10393,10393,Svi Mykhailiuk,DET,22.0,203.2,92.98636,Kansas,Ukraine,2018,2,47,42,3.2,0.9,0.9,0.0,0.019,0.055,0.157,0.447,0.11,2018-19,2018,0.19065765891396816
10418,10418,Ray Spalding,PHX,22.0,208.28,97.52228,Louisville,USA,2018,2,56,14,3.9,3.4,0.4,0.0,0.091,0.19,0.1639999999999999,0.516,0.052,2018-19,2018,0.23440345665939355
10425,10425,Robert Williams III,BOS,21.0,208.28,108.86208,Texas A&M,USA,2018,1,27,32,2.5,2.5,0.2,0.0,0.086,0.1639999999999999,0.1009999999999999,0.703,0.04,2018-19,2018,0.2101529644035112
10442,10442,Vincent Edwards,HOU,23.0,203.2,102.0582,Purdue,USA,2018,2,52,2,1.5,1.0,0.0,0.0,0.059,0.059,0.111,0.375,0.0,2018-19,2018,0.13094234223396276
10447,10447,Wendell Carter Jr.,CHI,20.0,208.28,115.66596,Duke,USA,2018,1,7,44,10.3,7.0,1.8,0.0,0.075,0.198,0.192,0.541,0.118,2018-19,2018,0.3742387579559372
10474,10474,Thomas Welsh,DEN,23.0,213.36,115.66596,UCLA,USA,2018,2,58,11,1.6,0.4,0.5,2.3,0.0,0.114,0.153,0.648,0.2,2018-19,2018,0.20020929322361578
10484,10484,Trae Young,ATL,20.0,187.96,81.64656,Oklahoma,USA,2018,1,5,81,19.1,3.7,8.1,0.0,0.024,0.091,0.2769999999999999,0.539,0.39,2018-19,2018,0.5530425252052927
10491,10491,Troy Brown Jr.,WAS,19.0,200.66,97.52228,Oregon,USA,2018,1,15,52,4.8,2.8,1.5,0.0,0.045,0.149,0.158,0.487,0.147,2018-19,2018,0.2473581268482203
10500,10500,Omari Spellman,ATL,21.0,205.74,111.13004,Villanova,USA,2018,1,30,46,5.9,4.2,1.0,0.0,0.08,0.144,0.146,0.516,0.085,2018-19,2018,0.26412844612410474
10506,10506,Kevin Huerter,ATL,20.0,200.66,86.18248,Maryland,USA,2018,1,19,75,9.7,3.3,2.9,0.0,0.027,0.087,0.153,0.5329999999999999,0.139,2018-19,2018,0.32228841952913545
10507,10507,Kevin Knox II,NYK,19.0,205.74,97.52228,Kentucky,USA,2018,1,9,75,12.8,4.5,1.1,0.0,0.025,0.12,0.2189999999999999,0.475,0.06,2018-19,2018,0.3441288014366531
10512,10512,Khyri Thomas,DET,23.0,190.5,95.25432,Creighton,USA,2018,2,38,26,2.3,0.8,0.3,0.0,0.017,0.0819999999999999,0.158,0.413,0.067,2018-19,2018,0.16592856167361636
10516,10516,Kostas Antetokounmpo,DAL,21.0,208.28,90.7184,University of Dayton,Greece,2018,2,60,2,1.0,0.5,0.0,17.6,0.0,0.111,0.24,0.21,0.0,2018-19,2018,0.19697719993307658
10527,10527,Landry Shamet,LAC,22.0,195.58,85.275296,Wichita State,USA,2018,1,26,79,9.1,1.7,1.5,1.7,0.011,0.06,0.145,0.604,0.09,2018-19,2018,0.2797608470488438
10533,10533,Keita Bates-Diop,MIN,23.0,205.74,103.872568,Ohio State,USA,2018,2,48,30,5.0,2.8,0.6,0.0,0.0289999999999999,0.129,0.14,0.489,0.047,2018-19,2018,0.22330547835371514
10564,10564,Josh Okogie,MIN,20.0,193.04,96.161504,Georgia Institute of Technology,Nigeria,2018,1,20,74,7.7,2.9,1.2,0.0,0.021,0.098,0.148,0.492,0.068,2018-19,2018,0.25980068444767007
10569,10569,Mikal Bridges,PHX,22.0,200.66,95.25432,Villanova,USA,2018,1,10,82,8.3,3.2,2.1,0.0,0.023,0.085,0.119,0.556,0.0969999999999999,2018-19,2018,0.28393001465969253
10573,10573,Miles Bridges,CHA,21.0,200.66,102.0582,Michigan State,USA,2018,1,12,80,7.5,4.0,1.2,0.0,0.037,0.148,0.147,0.5479999999999999,0.081,2018-19,2018,0.28213188800633815
10578,10578,Mo Bamba,ORL,21.0,213.36,100.243832,University of Texas at Austin,USA,2018,1,6,47,6.2,5.0,0.8,0.0,0.074,0.213,0.174,0.539,0.086,2018-19,2018,0.28904385253437587
10581,10581,Moritz Wagner,LAL,22.0,210.82,111.13004,Michigan,Germany,2018,1,25,43,4.8,2.0,0.6,0.0,0.035,0.142,0.21,0.5329999999999999,0.084,2018-19,2018,0.24756621844083573
10594,10594,Lonnie Walker IV,SAS,20.0,195.58,92.98636,Miami,USA,2018,1,18,17,2.6,1.0,0.5,0.0,0.0,0.122,0.196,0.446,0.143,2018-19,2018,0.19632364143917877
10600,10600,Melvin Frazier Jr.,ORL,22.0,198.12,90.7184,Tulane,USA,2018,2,35,10,1.5,0.5,0.1,0.0,0.053,0.045,0.205,0.33,0.032,2018-19,2018,0.15917290843090057
10623,10623,Marvin Bagley III,SAC,20.0,210.82,106.140528,Duke,USA,2018,1,2,62,14.9,7.6,1.0,0.0,0.092,0.18,0.237,0.562,0.06,2018-19,2018,0.4217716550872774
10638,10638,Jalen McDaniels,CHA,22.0,208.28,92.98636,San Diego State,USA,2019,2,52,16,5.6,4.1,0.8,0.0,0.05,0.172,0.131,0.574,0.069,2019-20,2019,0.2592426398825914
10659,10659,Jaylen Nowell,MIN,20.0,193.04,91.171992,Washington,USA,2019,2,43,15,3.8,0.9,1.3,1.2,0.016,0.065,0.165,0.471,0.1939999999999999,2019-20,2019,0.21334753127334058
10662,10662,Jaxson Hayes,NOP,20.0,210.82,99.79024,Texas-Austin,USA,2019,1,8,64,7.4,4.0,0.9,0.0,0.085,0.14,0.146,0.6890000000000001,0.074,2019-20,2019,0.2970565889134862
10665,10665,Jarrett Culver,MIN,21.0,198.12,88.45044,Texas Tech,USA,2019,1,6,63,9.2,3.4,1.7,0.0,0.0409999999999999,0.092,0.187,0.467,0.105,2019-20,2019,0.3002754155509017
10667,10667,Jarrell Brantley,UTA,24.0,195.58,113.398,College of Charleston,USA,2019,2,50,9,2.7,2.2,1.2,0.0,0.019,0.1889999999999999,0.155,0.416,0.193,2019-20,2019,0.20563015116845015
10669,10669,Ja Morant,MEM,20.0,190.5,78.92500799999999,Murray State,USA,2019,1,2,67,17.8,3.9,7.3,0.0,0.024,0.09,0.256,0.556,0.354,2019-20,2019,0.5242250084315891
10691,10691,Grant Williams,BOS,21.0,198.12,107.047712,Tennessee,USA,2019,1,22,69,3.4,2.6,1.0,6.3,0.053,0.106,0.1119999999999999,0.505,0.085,2019-20,2019,0.2245796908842793
10697,10697,Isaiah Roby,OKC,22.0,203.2,104.32616,Nebraska-Lincoln,USA,2019,2,45,3,0.0,0.7,0.0,0.0,0.0,0.1669999999999999,0.071,0.0,0.0,2019-20,2019,0.04022380160290337
10701,10701,Ignas Brazdeikis,NYK,21.0,198.12,100.243832,Michigan,Canada,2019,2,47,9,1.9,0.6,0.4,0.0,0.036,0.068,0.218,0.351,0.114,2019-20,2019,0.1782937553467415
10713,10713,Kevin Porter Jr.,CLE,20.0,193.04,92.079176,Southern California,USA,2019,1,30,50,10.0,3.2,2.2,0.0,0.018,0.121,0.2019999999999999,0.535,0.147,2019-20,2019,0.33026657890173167
10725,10725,Keldon Johnson,SAS,20.0,195.58,99.79024,Kentucky,USA,2019,1,29,17,9.1,3.4,0.9,11.3,0.033,0.146,0.1639999999999999,0.711,0.066,2019-20,2019,0.34214683366194426
10744,10744,Kyle Guy,SAC,22.0,185.42,75.749864,Virginia,USA,2019,2,55,3,1.3,0.3,0.3,0.0,0.0,0.091,0.2,0.4,0.125,2019-20,2019,0.1677920797313028
10752,10752,KZ Okpala,MIA,21.0,203.2,97.52228,Stanford,USA,2019,2,32,5,1.4,1.0,0.2,0.0,0.038,0.16,0.102,0.595,0.077,2019-20,2019,0.16485429838393495
10757,10757,Jordan Bone,DET,22.0,190.5,81.64656,Tennessee,USA,2019,2,57,10,1.2,0.4,0.8,0.0,0.0,0.091,0.171,0.3,0.235,2019-20,2019,0.15043439891635343
10771,10771,Jordan Poole,GSW,21.0,193.04,87.996848,Michigan,USA,2019,1,28,57,8.8,2.1,2.4,0.0,0.0069999999999999,0.087,0.2,0.4539999999999999,0.16,2019-20,2019,0.2968209744419548
10777,10777,Justin Wright-Foreman,UTA,22.0,182.88,86.18248,Hofstra,USA,2019,2,53,4,4.8,1.3,1.8,0.0,0.0,0.125,0.225,0.437,0.292,2019-20,2019,0.2532478236479236
10778,10778,Justin Robinson,WAS,22.0,185.42,88.45044,Virginia Tech ,USA,2019,Undrafted,Undrafted,9,1.4,0.6,0.8,29.9,0.022,0.098,0.133,0.542,0.1939999999999999,2019-20,2019,0.25639806394744674
10780,10780,Justin James,SAC,23.0,200.66,86.18248,Wyoming,USA,2019,2,40,36,2.5,0.9,0.5,0.0,0.024,0.111,0.181,0.477,0.118,2019-20,2019,0.1926430158627349
10801,10801,Bruno Fernando,ATL,21.0,205.74,108.86208,Maryland,Angola,2019,2,34,56,4.3,3.5,0.9,0.0,0.085,0.179,0.147,0.542,0.1009999999999999,2019-20,2019,0.24547010541529476
10809,10809,Brandon Clarke,MEM,23.0,203.2,97.52228,Gonzaga,Canada,2019,1,21,58,12.1,5.9,1.4,0.0,0.067,0.177,0.18,0.6629999999999999,0.092,2019-20,2019,0.3775353119381193
10813,10813,Cam Reddish,ATL,20.0,203.2,98.883056,Duke,USA,2019,1,10,58,10.5,3.7,1.5,0.0,0.021,0.11,0.185,0.5,0.079,2019-20,2019,0.31399316502536717
10814,10814,Cameron Johnson,PHX,24.0,203.2,95.25432,North Carolina,USA,2019,1,11,57,8.8,3.3,1.2,1.0,0.037,0.109,0.151,0.586,0.078,2019-20,2019,0.29189353000739016
10830,10830,Carsen Edwards,BOS,22.0,180.34,90.7184,Purdue,USA,2019,2,33,37,3.3,1.3,0.6,0.0,0.0139999999999999,0.107,0.171,0.444,0.111,2019-20,2019,0.19647338467485223
